# xs, ys, ls, ks
3.989864855362091977e-06,9.500011098803310405e-01,1.421498760872847100e+00,8.432414555977014725e-01
4.001367552240102881e-06,9.500011249780153655e-01,1.422903799712674111e+00,8.433352318056090979e-01
4.012903411152476869e-06,9.500011401119109467e-01,1.424310244498657729e+00,8.434290390853738106e-01
4.024472527704673118e-06,9.500011552820988303e-01,1.425718096153328673e+00,8.435228772866911751e-01
4.036074997777769399e-06,9.500011704886603958e-01,1.427127355670560371e+00,8.436167462575410170e-01
4.047710917529270142e-06,9.500011857316771335e-01,1.428538024114102578e+00,8.437106458442191759e-01
4.059380383393897568e-06,9.500012010112308669e-01,1.429950102616010188e+00,8.438045758913813588e-01
4.071083492084393828e-06,9.500012163274035304e-01,1.431363592374968130e+00,8.438985362422016800e-01
4.082820340592321448e-06,9.500012316802770584e-01,1.432778494654506574e+00,8.439925267383372454e-01
4.094591026188868014e-06,9.500012470699339406e-01,1.434194810781105556e+00,8.440865472201095621e-01
4.106395646425653391e-06,9.500012624964565555e-01,1.435612542142182813e+00,8.441805975264643491e-01
4.118234299135532712e-06,9.500012779599275037e-01,1.437031690331326939e+00,8.442746774913971741e-01
4.130107082433415455e-06,9.500012934604311621e-01,1.438452265652552020e+00,8.443687867269826786e-01
4.142014094717072674e-06,9.500013089980513525e-01,1.439874273753678713e+00,8.444629249667867654e-01
4.153955434667952681e-06,9.500013245728708977e-01,1.441297714763699611e+00,8.445570920858320729e-01
4.165931201252002676e-06,9.500013401849729533e-01,1.442722588891812929e+00,8.446512879570027277e-01
4.177941493720485283e-06,9.500013558344407860e-01,1.444148896426743045e+00,8.447455124510649949e-01
4.189986411610802715e-06,9.500013715213577736e-01,1.445576637735985326e+00,8.448397654367011400e-01
4.202066054747320936e-06,9.500013872458077380e-01,1.447005813264963914e+00,8.449340467806236710e-01
4.214180523242208223e-06,9.500014030078743898e-01,1.448436423536107798e+00,8.450283563475221582e-01
4.226329917496224601e-06,9.500014188076417732e-01,1.449868469147834737e+00,8.451226940002516397e-01
4.238514338199613770e-06,9.500014346451941538e-01,1.451301950773453475e+00,8.452170595997835489e-01
4.250733886332894233e-06,9.500014505206159088e-01,1.452736869159963806e+00,8.453114530053134068e-01
4.262988663167711411e-06,9.500014664339916370e-01,1.454173225126766944e+00,8.454058740743155553e-01
4.275278770267676205e-06,9.500014823854061596e-01,1.455611019564275299e+00,8.455003226625794621e-01
4.287604309489201019e-06,9.500014983749445197e-01,1.457050253432421449e+00,8.455947986243277370e-01
4.299965382982353568e-06,9.500015144026916492e-01,1.458490927759064526e+00,8.456893018122345618e-01
4.312362093191693746e-06,9.500015304687330353e-01,1.459933043638286909e+00,8.457838320775035168e-01
4.324794542857128285e-06,9.500015465731542763e-01,1.461376602228583454e+00,8.458783892699429652e-01
4.337262835014762019e-06,9.500015627160409704e-01,1.462821604750936810e+00,8.459729732380391054e-01
4.349767072997749158e-06,9.500015788974791597e-01,1.464268052486776384e+00,8.460675838289997142e-01
4.362307360437152172e-06,9.500015951175547757e-01,1.465715946775817402e+00,8.461622208888958108e-01
4.374883801262798994e-06,9.500016113763541936e-01,1.467165289013779850e+00,8.462568842626447818e-01
4.387496499704146991e-06,9.500016276739638998e-01,1.468616080649977729e+00,8.463515737941664785e-01
4.400145560291141858e-06,9.500016440104704918e-01,1.470068323184781311e+00,8.464462893264306231e-01
4.412831087855089212e-06,9.500016603859608999e-01,1.471522018166946832e+00,8.465410307015246438e-01
4.425553187529521105e-06,9.500016768005228318e-01,1.472977170823210002e+00,8.466357976746662350e-01
4.438311964751074405e-06,9.500016932542467707e-01,1.474433796640968630e+00,8.467305897599258779e-01
4.451107525260331891e-06,9.500017097472198691e-01,1.475891896701215567e+00,8.468254068151541691e-01
4.463939975102752300e-06,9.500017262795292794e-01,1.477351470526576671e+00,8.469202487349382080e-01
4.476809420629510582e-06,9.500017428512621542e-01,1.478812517728456788e+00,8.470151154114845538e-01
4.489715968498389829e-06,9.500017594625059791e-01,1.480275038006957811e+00,8.471100067346296614e-01
4.502659725674667263e-06,9.500017761133484617e-01,1.481739031150733910e+00,8.472049225919064952e-01
4.515640799431996009e-06,9.500017928038774206e-01,1.483204497036779923e+00,8.472998628685816103e-01
4.528659297353298705e-06,9.500018095341810076e-01,1.484671435630149361e+00,8.473948274476783560e-01
4.541715327331657739e-06,9.500018263043473743e-01,1.486139846983605350e+00,8.474898162100276133e-01
4.554808997571206325e-06,9.500018431144651165e-01,1.487609731237194755e+00,8.475848290343169777e-01
4.567940416588031441e-06,9.500018599646228301e-01,1.489081088617748572e+00,8.476798657971178486e-01
4.581109693211067451e-06,9.500018768549093329e-01,1.490553919438305508e+00,8.477749263729509321e-01
4.594316936583000732e-06,9.500018937854138867e-01,1.492028224097454281e+00,8.478700106343401988e-01
4.607562256161173460e-06,9.500019107562255316e-01,1.493504003078592879e+00,8.479651184518084417e-01
4.620845761718491631e-06,9.500019277674338625e-01,1.494981256949104331e+00,8.480602496939914081e-01
4.634167563344334774e-06,9.500019448191285854e-01,1.496459986359444105e+00,8.481554042276572281e-01
4.647527771445464812e-06,9.500019619113995173e-01,1.497940192042135132e+00,8.482505819177627027e-01
4.660926496746948489e-06,9.500019790443368084e-01,1.499421874810674460e+00,8.483457826275062619e-01
4.674363850293077243e-06,9.500019962180306088e-01,1.500905035558340872e+00,8.484410062183993517e-01
4.687839943448251510e-06,9.500020134325716237e-01,1.502389675256899704e+00,8.485362525502904152e-01
4.701354887897964973e-06,9.500020306880503362e-01,1.503875794955218170e+00,8.486315214814350583e-01
4.714908795649685482e-06,9.500020479845576737e-01,1.505363395777765678e+00,8.487268128685984125e-01
4.728501779033797797e-06,9.500020653221847855e-01,1.506852478923009997e+00,8.488221265670577997e-01
4.742133950704531937e-06,9.500020827010229318e-01,1.508343045661703741e+00,8.489174624306884409e-01
4.755805423640899155e-06,9.500021001211635951e-01,1.509835097335057608e+00,8.490128203120445027e-01
4.769516311147623669e-06,9.500021175826985909e-01,1.511328635352795269e+00,8.491082000623954018e-01
4.783266726856088800e-06,9.500021350857195124e-01,1.512823661191090796e+00,8.492036015318104036e-01
4.797056784725272944e-06,9.500021526303187303e-01,1.514320176432439657e+00,8.492990245683158523e-01
4.810886599042694013e-06,9.500021702165913906e-01,1.515818194632950977e+00,8.493944687608109279e-01
4.824756284425362350e-06,9.500021878446318624e-01,1.517317725421932106e+00,8.494899337864866284e-01
4.838665955820723469e-06,9.500022055145324051e-01,1.518818768464497815e+00,8.495854195396059794e-01
4.852615728507615212e-06,9.500022232263852784e-01,1.520321323515975376e+00,8.496809259122036773e-01
4.866605718097222347e-06,9.500022409802830747e-01,1.521825390421675417e+00,8.497764527942114343e-01
4.880636040534033722e-06,9.500022587763186088e-01,1.523330969116593492e+00,8.498720000734095725e-01
4.894706812096802793e-06,9.500022766145850284e-01,1.524838059625036824e+00,8.499675676355389342e-01
4.908818149399514095e-06,9.500022944951752590e-01,1.526346662060179993e+00,8.500631553643158700e-01
4.922970169392356481e-06,9.500023124181831147e-01,1.527856776623538693e+00,8.501587631414755375e-01
4.937162989362654857e-06,9.500023303837018540e-01,1.529368403604363769e+00,8.502543908468060962e-01
4.951396726935899325e-06,9.500023483918257350e-01,1.530881543378957765e+00,8.503500383581944488e-01
